"V006","V007","V024","V025","V113","V116","V127","V128","V129","V460","H22","SPROV"
5,2016,13,2,31,23,34,33,31,1,0,1
5,2016,13,2,31,23,34,31,31,0,0,1
5,2016,13,2,12,23,34,33,31,0,0,1
5,2016,13,2,12,22,34,33,31,3,0,1
5,2016,13,2,31,23,34,31,32,1,0,1
5,2016,13,2,43,23,12,33,12,3,0,1
5,2016,13,2,31,23,34,33,31,0,0,1
5,2016,13,2,31,23,34,33,31,3,1,1
5,2016,13,2,31,23,34,33,31,1,1,1
5,2016,13,2,12,23,34,31,31,3,0,1
5,2016,13,2,12,23,34,31,31,3,0,1
5,2016,13,2,31,12,34,31,31,3,0,1
5,2016,13,2,31,23,34,31,35,3,0,1
5,2016,13,2,31,23,11,33,31,3,0,1
5,2016,13,2,31,23,34,31,31,2,0,1
5,2016,13,2,31,23,34,31,31,2,0,1
5,2016,13,2,42,23,11,13,12,1,0,1
5,2016,13,2,31,23,34,13,31,3,0,1
5,2016,13,2,31,23,31,31,31,1,1,1
5,2016,13,2,31,23,34,13,12,3,0,1
5,2016,13,2,41,23,34,33,31,3,0,1
5,2016,13,2,31,23,34,13,12,0,0,1
5,2016,13,2,31,23,34,13,12,1,0,1
5,2016,13,2,41,23,12,13,12,3,0,1
5,2016,13,2,42,22,12,13,12,3,0,1
5,2016,13,2,42,22,12,13,12,3,0,1
5,2016,13,2,41,23,11,13,12,3,0,1
5,2016,13,2,41,23,11,13,12,3,0,1
5,2016,13,2,14,23,11,13,21,NA,0,1
5,2016,13,2,31,23,21,33,31,3,0,1
5,2016,13,2,97,97,97,97,97,3,0,1
5,2016,13,2,41,23,22,13,12,3,0,1
5,2016,13,2,31,23,11,13,12,3,0,1
5,2016,13,2,31,22,11,13,31,3,0,1
5,2016,13,2,97,97,97,97,97,3,0,1
5,2016,13,2,42,23,11,13,21,3,0,1
5,2016,13,2,42,23,12,33,12,3,1,1
5,2016,13,2,42,22,11,13,12,3,0,1
5,2016,13,2,42,23,23,13,12,3,1,1
5,2016,13,2,31,23,23,13,12,3,0,1
5,2016,13,2,31,23,21,13,31,1,0,1
5,2016,13,2,31,23,11,13,12,3,0,1
5,2016,13,2,31,23,11,13,12,3,0,1
5,2016,13,2,31,23,23,13,12,3,0,1
5,2016,13,2,42,31,23,13,12,3,0,1
5,2016,13,2,14,23,21,13,31,3,0,1
5,2016,13,2,41,23,34,35,31,3,0,1
5,2016,13,2,41,23,11,13,12,3,0,1
5,2016,13,2,41,23,11,13,12,3,0,1
5,2016,13,2,31,23,11,13,12,3,0,1
5,2016,13,2,31,23,23,13,31,3,1,1
5,2016,13,2,31,23,23,13,31,3,0,1
5,2016,13,2,41,23,23,13,12,3,1,1
5,2016,13,2,41,23,23,13,12,3,0,1
5,2016,13,2,31,23,12,13,12,3,0,1
5,2016,13,1,14,23,34,22,12,3,0,1
5,2016,13,1,14,23,34,22,12,3,0,1
5,2016,13,1,31,23,34,33,31,3,0,1
5,2016,13,1,31,23,34,33,31,3,0,1
5,2016,13,1,14,23,34,31,31,1,0,1
5,2016,13,1,32,23,11,13,12,3,0,1
5,2016,13,1,43,23,23,13,12,3,0,1
5,2016,13,1,43,23,23,13,12,3,0,1
5,2016,13,1,31,23,34,32,31,1,1,1
5,2016,13,1,31,23,34,32,31,1,0,1
6,2016,13,2,14,23,23,13,12,1,0,1
6,2016,13,2,14,23,12,13,12,3,0,1
6,2016,13,2,14,23,23,13,12,3,0,1
6,2016,13,2,14,23,31,33,12,1,0,1
6,2016,13,2,14,23,32,13,12,3,0,1
6,2016,13,2,14,23,21,13,13,3,0,1
6,2016,13,2,14,23,11,13,12,3,0,1
6,2016,13,2,14,23,11,13,12,3,0,1
6,2016,13,2,14,23,21,13,31,3,0,1
6,2016,13,2,14,23,11,13,23,0,0,1
6,2016,13,2,14,23,11,13,23,0,0,1
6,2016,13,2,14,23,23,13,12,3,0,1
6,2016,13,2,14,23,23,13,12,3,0,1
6,2016,13,2,14,23,34,13,31,NA,0,1
6,2016,13,2,14,23,23,13,12,3,0,1
5,2016,13,2,31,23,21,32,31,3,1,1
5,2016,13,2,31,22,11,13,12,3,1,1
5,2016,13,2,31,22,11,13,12,3,0,1
5,2016,13,2,43,23,23,13,12,3,0,1
5,2016,13,2,32,23,11,13,12,3,0,1
5,2016,13,2,43,23,23,33,12,3,0,1
5,2016,13,2,42,23,23,23,12,3,0,1
5,2016,13,2,42,23,23,23,12,3,0,1
5,2016,13,2,42,43,11,13,12,3,0,1
5,2016,13,2,42,43,11,13,12,3,0,1
5,2016,13,2,43,23,23,13,12,3,0,1
5,2016,13,2,42,23,11,13,12,3,0,1
5,2016,13,2,42,23,23,23,12,3,0,1
5,2016,13,2,43,23,23,13,12,3,0,1
5,2016,13,2,42,23,12,13,12,3,0,1
5,2016,13,2,42,22,11,13,12,3,0,1
5,2016,13,2,42,23,23,33,12,3,0,1
5,2016,13,2,42,23,23,33,12,3,0,1
5,2016,13,2,42,23,23,33,12,3,0,1
5,2016,13,2,42,23,23,22,12,3,0,1
5,2016,13,2,42,41,11,13,12,3,0,1
5,2016,13,2,42,41,11,13,12,3,0,1
5,2016,13,2,42,23,34,13,12,1,0,1
5,2016,13,2,32,23,12,13,12,3,1,1
5,2016,13,2,42,23,23,23,12,3,0,1
5,2016,13,2,42,23,23,23,12,3,0,1
5,2016,13,2,43,31,11,13,12,3,0,1
5,2016,13,2,42,23,23,13,12,3,1,1
5,2016,13,2,42,23,11,13,12,3,0,1
5,2016,13,2,42,23,11,13,12,3,0,1
5,2016,13,2,42,23,11,13,12,3,0,1
5,2016,13,2,14,23,23,13,12,0,0,1
5,2016,13,2,14,23,34,13,12,3,0,1
5,2016,13,2,14,22,11,13,12,3,1,1
5,2016,13,2,14,22,11,13,12,3,0,1
5,2016,13,2,14,23,11,13,12,3,0,1
5,2016,13,2,14,23,11,13,12,3,0,1
5,2016,13,2,14,31,11,13,12,0,0,1
5,2016,13,2,14,23,11,13,12,3,0,1
5,2016,13,2,14,23,23,23,12,3,0,1
5,2016,13,2,14,22,34,13,12,3,0,1
5,2016,13,2,41,23,34,32,12,1,0,1
5,2016,13,2,14,23,34,13,31,1,0,1
5,2016,13,2,14,23,23,33,12,3,0,1
5,2016,13,2,41,23,23,22,12,3,0,1
5,2016,13,2,12,23,34,31,31,3,0,1
5,2016,13,2,41,23,34,33,12,1,0,1
5,2016,13,2,41,23,34,33,12,1,0,1
5,2016,13,2,31,23,34,32,12,1,1,1
5,2016,13,2,31,23,34,32,31,2,1,1
5,2016,13,2,31,23,34,32,31,2,0,1
5,2016,13,2,42,23,23,13,12,1,0,1
5,2016,13,2,42,23,23,23,12,1,NA,1
5,2016,13,2,42,23,23,23,12,1,0,1
5,2016,13,2,42,23,11,13,12,3,0,1
5,2016,13,2,42,23,11,13,12,3,0,1
5,2016,13,2,42,23,12,13,31,0,0,1
5,2016,13,2,41,31,11,13,12,0,0,1
5,2016,13,2,42,23,23,23,12,3,0,1
5,2016,13,2,42,23,34,32,12,2,1,1
5,2016,13,2,42,23,34,32,12,2,0,1
5,2016,13,2,42,23,12,13,12,1,0,1
5,2016,13,2,42,22,11,13,12,3,0,1
5,2016,13,2,42,23,32,13,12,3,0,1
5,2016,13,2,42,23,23,13,12,1,1,1
5,2016,13,2,42,23,23,32,12,3,0,1
5,2016,13,2,42,23,12,13,12,3,1,1
5,2016,13,2,43,22,11,31,31,1,0,1
5,2016,13,2,42,23,11,23,12,3,0,1
5,2016,13,2,42,23,23,13,12,0,0,1
5,2016,13,2,42,31,11,13,12,2,0,1
5,2016,13,2,42,31,11,13,12,2,0,1
5,2016,13,2,42,31,23,22,12,3,0,1
5,2016,13,2,42,31,23,22,12,3,0,1
5,2016,13,2,42,31,23,13,12,3,0,1
5,2016,13,2,42,31,23,22,12,3,1,1
5,2016,13,2,42,31,23,13,12,3,0,1
5,2016,13,2,42,23,21,33,12,1,0,1
5,2016,13,2,42,23,23,22,12,3,1,1
5,2016,13,2,42,23,23,22,12,3,1,1
5,2016,13,2,42,31,11,13,12,3,0,1
5,2016,13,2,42,23,23,23,12,3,1,1
5,2016,13,2,42,23,23,33,12,3,0,1
5,2016,13,2,42,23,32,23,12,3,0,1
5,2016,13,2,42,31,11,13,12,1,1,1
5,2016,13,2,42,31,11,13,12,1,0,1
5,2016,13,2,42,23,34,33,12,2,0,1
5,2016,13,2,42,23,34,33,12,2,0,1
5,2016,13,2,42,23,34,33,12,2,0,1
5,2016,13,2,41,22,21,35,31,3,0,1
5,2016,13,2,41,23,11,13,12,3,0,1
5,2016,13,2,41,23,11,13,12,3,0,1
5,2016,13,2,41,23,23,23,12,1,1,1
5,2016,13,2,42,23,23,13,12,3,1,1
5,2016,13,2,42,23,96,13,21,1,0,1
5,2016,13,2,42,23,96,13,21,1,0,1
5,2016,13,2,42,23,32,13,12,3,0,1
5,2016,13,2,42,23,32,13,12,3,0,1
5,2016,13,2,42,23,34,35,12,1,0,1
5,2016,13,2,42,23,23,13,12,3,0,1
5,2016,13,2,42,23,34,13,12,3,0,1
5,2016,13,2,41,31,11,13,12,1,0,1
5,2016,13,2,42,23,11,35,12,NA,NA,1
5,2016,13,2,41,31,11,13,12,1,1,1
5,2016,13,2,41,31,11,13,12,1,0,1
5,2016,13,2,42,23,11,12,12,3,0,1
6,2016,13,2,31,23,23,13,12,3,0,1
5,2016,13,2,42,23,11,35,12,1,1,1
6,2016,13,2,31,23,34,35,31,3,0,1
6,2016,13,2,31,23,34,35,12,3,0,1
5,2016,13,2,31,22,32,33,12,3,0,1
5,2016,13,2,31,23,11,13,12,3,1,1
6,2016,13,2,41,23,11,13,12,3,0,1
6,2016,13,2,31,23,34,33,31,3,0,1
6,2016,13,2,31,23,34,35,31,3,0,1
6,2016,13,2,43,23,34,31,31,1,0,1
6,2016,13,2,31,23,21,31,31,3,0,1
5,2016,13,2,42,23,23,35,12,3,0,1
5,2016,13,2,42,23,11,13,12,3,0,1
5,2016,13,2,42,23,11,13,12,3,0,1
5,2016,13,2,42,23,23,11,12,0,0,1
5,2016,13,2,43,23,32,13,12,3,1,1
6,2016,13,2,14,23,11,13,12,3,0,1
6,2016,13,2,41,23,11,13,12,3,0,1
6,2016,13,2,14,23,11,13,12,1,0,1
6,2016,13,2,14,23,11,13,12,1,0,1
6,2016,13,2,14,23,23,23,12,3,0,1
6,2016,13,2,14,23,23,23,12,3,0,1
6,2016,13,2,14,23,21,23,31,3,0,1
6,2016,13,2,14,22,23,13,12,3,1,1
6,2016,13,2,14,22,23,13,12,3,0,1
6,2016,13,2,14,23,11,13,12,3,0,1
6,2016,13,2,14,23,11,13,12,3,0,1
6,2016,13,2,14,23,23,35,12,3,0,1
6,2016,13,2,14,23,23,35,12,3,0,1
6,2016,13,2,14,23,11,13,12,NA,0,1
6,2016,13,2,14,23,12,13,12,3,0,1
6,2016,13,2,14,23,23,33,31,3,0,1
6,2016,13,2,14,23,23,33,31,3,NA,1
6,2016,13,2,42,23,23,23,12,3,1,1
6,2016,13,2,42,23,23,23,12,3,0,1
6,2016,13,2,42,41,11,13,13,3,0,1
6,2016,13,2,42,41,11,13,13,3,0,1
6,2016,13,2,42,23,34,22,12,3,0,1
6,2016,13,2,42,23,34,22,12,3,0,1
6,2016,13,2,42,23,34,22,12,3,0,1
6,2016,13,2,42,23,23,13,12,3,0,1
6,2016,13,2,42,41,11,13,12,3,0,1
6,2016,13,2,42,23,11,23,12,3,0,1
6,2016,13,2,31,23,32,22,12,1,0,1
6,2016,13,2,31,22,11,13,12,0,0,1
6,2016,13,2,42,41,11,33,12,1,0,1
6,2016,13,2,42,41,11,33,12,1,0,1
6,2016,13,2,42,23,23,23,12,3,1,1
6,2016,13,2,32,23,12,13,12,3,0,1
6,2016,13,2,31,23,23,13,12,3,0,1
6,2016,13,2,42,41,11,13,12,3,0,1
6,2016,13,2,42,41,11,13,12,3,1,1
6,2016,13,2,31,23,34,22,12,3,1,1
6,2016,13,2,41,23,34,33,31,3,1,1
6,2016,13,2,31,23,32,23,12,1,0,1
6,2016,13,2,31,22,34,13,12,3,1,1
5,2016,14,1,14,22,21,31,23,1,0,1
5,2016,14,1,14,22,21,31,23,1,0,1
5,2016,14,1,13,23,34,33,31,1,0,1
5,2016,14,1,11,22,21,31,31,1,0,1
5,2016,14,1,14,23,34,33,31,1,0,1
5,2016,14,1,11,12,21,31,31,1,0,1
5,2016,14,1,14,23,34,31,31,0,0,1
5,2016,14,1,14,23,34,31,31,1,0,1
5,2016,14,1,14,23,34,31,31,1,1,1
5,2016,14,1,14,23,34,31,31,1,0,1
5,2016,14,1,14,22,34,31,31,1,0,1
5,2016,14,1,14,23,21,31,31,0,0,1
5,2016,14,1,13,23,34,31,31,1,1,1
5,2016,14,1,14,23,34,33,12,1,1,1
5,2016,14,1,31,23,34,33,31,1,0,1
5,2016,14,1,14,23,11,13,12,1,0,1
5,2016,14,1,13,23,34,13,12,1,0,1
5,2016,14,1,14,23,34,31,31,1,0,1
5,2016,14,1,14,23,34,31,31,1,0,1
5,2016,14,1,14,31,34,13,12,1,1,1
5,2016,14,1,14,23,12,21,12,1,0,1
5,2016,14,1,14,23,32,13,12,1,0,1
5,2016,14,1,14,23,34,33,12,1,1,1
5,2016,14,1,14,23,11,13,12,1,0,1
5,2016,14,2,14,23,23,13,12,1,NA,1
5,2016,14,2,14,23,23,13,12,1,0,1
5,2016,14,2,14,23,34,31,31,3,0,1
5,2016,14,2,14,23,34,13,31,1,0,1
5,2016,14,2,14,23,34,31,12,1,0,1
5,2016,14,2,14,23,23,13,11,1,0,1
5,2016,14,2,14,23,34,31,31,0,0,1
5,2016,14,2,14,23,12,13,12,1,0,1
5,2016,14,2,11,23,34,13,12,1,1,1
5,2016,14,2,41,23,34,33,12,1,0,1
5,2016,14,2,41,23,34,33,12,1,0,1
5,2016,14,2,14,23,34,31,31,1,0,1
5,2016,14,2,14,23,34,31,31,1,0,1
5,2016,14,2,14,23,23,13,12,NA,NA,1
5,2016,14,2,31,23,34,33,31,1,1,1
5,2016,14,2,14,23,34,13,12,1,0,1
5,2016,14,2,14,23,34,13,12,1,0,1
5,2016,14,2,14,23,34,31,31,1,0,1
6,2016,14,2,42,23,23,13,12,1,0,1
6,2016,14,2,42,23,34,31,31,1,0,1
6,2016,14,2,42,23,11,13,12,1,0,1
6,2016,14,2,42,23,23,13,12,1,0,1
6,2016,14,2,42,23,23,13,12,1,0,1
6,2016,14,2,42,23,23,13,12,0,0,1
6,2016,14,2,42,23,23,13,12,0,0,1
6,2016,14,2,42,23,23,13,12,1,0,1
6,2016,14,2,42,23,23,13,12,1,0,1
6,2016,14,2,42,23,23,13,12,1,0,1
6,2016,14,2,42,23,23,13,12,1,0,1
6,2016,14,2,42,23,23,13,12,1,0,1
6,2016,14,2,42,23,23,13,12,2,1,1
6,2016,14,2,42,23,23,13,12,2,0,1
6,2016,14,2,32,23,31,33,31,1,0,1
6,2016,14,2,42,23,23,13,12,1,1,1
6,2016,14,2,42,23,23,13,12,1,0,1
6,2016,14,2,31,23,23,13,12,1,0,1
6,2016,14,2,41,23,11,13,12,1,0,1
6,2016,14,2,42,23,23,13,12,1,0,1
6,2016,14,2,42,23,23,13,12,1,0,1
6,2016,14,2,42,23,23,13,12,1,0,1
6,2016,14,2,42,23,23,13,12,1,1,1
6,2016,14,2,42,23,23,13,12,1,0,1
6,2016,14,2,41,23,11,13,12,1,0,1
6,2016,14,2,41,23,11,13,12,1,0,1
6,2016,14,2,14,23,23,33,12,1,0,1
6,2016,14,2,14,23,34,13,12,0,0,1
6,2016,14,2,14,23,23,13,12,1,1,1
6,2016,14,2,14,23,23,13,12,1,0,1
6,2016,14,2,14,23,11,13,12,1,0,1
6,2016,14,2,14,23,11,13,12,1,0,1
6,2016,14,2,14,23,23,13,12,1,0,1
6,2016,14,2,42,23,34,13,12,1,0,1
6,2016,14,2,42,23,34,13,12,1,0,1
6,2016,14,2,14,23,23,13,12,0,0,1
6,2016,14,2,14,23,34,31,12,1,0,1
6,2016,14,2,31,23,23,33,31,1,0,1
6,2016,14,2,14,23,34,13,31,1,0,1
6,2016,14,2,14,23,21,31,31,0,0,1
6,2016,14,2,14,23,34,33,23,1,1,1
6,2016,14,2,14,23,34,31,31,1,0,1
6,2016,14,2,14,23,34,31,31,1,0,1
6,2016,14,2,14,23,23,31,31,1,0,1
5,2016,14,2,31,23,11,13,12,1,0,1
5,2016,14,2,31,23,23,13,12,1,0,1
5,2016,14,2,31,23,23,13,12,1,0,1
5,2016,14,2,31,23,11,13,12,1,0,1
5,2016,14,2,31,23,11,13,12,1,0,1
5,2016,14,2,31,23,23,13,12,1,0,1
5,2016,14,2,31,23,23,13,12,1,0,1
5,2016,14,2,31,31,11,13,12,1,0,1
5,2016,14,2,41,23,35,33,31,1,0,1
5,2016,14,2,41,23,35,33,31,1,0,1
5,2016,14,2,41,23,35,33,31,1,0,1
5,2016,14,2,42,23,34,33,31,1,0,1
5,2016,14,2,42,23,23,13,12,1,0,1
5,2016,14,2,31,23,11,13,12,1,0,1
5,2016,14,2,41,23,21,33,31,1,0,1
5,2016,14,2,42,23,23,13,12,1,0,1
6,2016,14,2,14,23,23,13,12,2,0,1
6,2016,14,2,14,23,23,13,12,2,0,1
6,2016,14,2,14,23,23,13,12,2,0,1
6,2016,14,2,14,23,11,13,12,1,0,1
6,2016,14,2,14,23,23,13,12,1,0,1
6,2016,14,2,14,23,11,13,12,0,0,1
6,2016,14,2,14,23,23,13,12,1,1,1
6,2016,14,2,14,23,11,13,12,1,0,1
6,2016,14,2,14,23,23,13,12,1,0,1
6,2016,14,2,14,23,11,13,12,1,0,1
6,2016,14,2,14,23,23,13,12,1,0,1
6,2016,14,2,14,23,23,13,12,1,0,1
6,2016,14,2,14,23,34,33,31,2,0,1
6,2016,14,2,14,23,34,33,31,2,0,1
6,2016,14,2,14,23,11,13,12,1,0,1
6,2016,14,2,14,23,23,13,12,1,0,1
6,2016,14,2,14,23,23,13,12,1,0,1
6,2016,14,2,31,31,23,13,12,1,0,1
5,2016,14,2,31,23,11,13,12,1,1,1
5,2016,14,2,31,23,11,13,12,0,0,1
5,2016,14,2,31,23,11,31,31,1,0,1
5,2016,14,2,31,23,11,31,31,1,0,1
5,2016,14,2,31,23,35,13,31,1,0,1
5,2016,14,2,31,23,23,33,31,1,0,1
5,2016,14,2,31,23,23,33,31,1,0,1
5,2016,14,2,31,23,21,33,31,1,0,1
5,2016,14,2,42,23,35,13,31,3,0,1
5,2016,14,2,42,23,34,13,31,1,0,1
5,2016,14,2,42,23,34,13,31,1,0,1
5,2016,14,2,31,23,34,13,12,1,0,1
5,2016,14,2,42,23,23,31,31,1,0,1
5,2016,14,2,42,23,34,31,31,0,0,1
5,2016,14,2,31,23,23,13,12,1,0,1
5,2016,14,2,31,23,34,33,12,1,0,1
6,2016,14,2,14,23,23,13,12,1,0,1
6,2016,14,2,14,23,34,34,31,1,0,1
6,2016,14,2,14,23,34,34,31,1,0,1
6,2016,14,2,31,23,34,31,31,1,0,1
6,2016,14,2,14,23,31,13,12,1,0,1
6,2016,14,2,31,23,23,13,12,1,0,1
5,2016,14,2,31,23,12,13,31,1,0,1
5,2016,14,2,42,22,34,33,31,0,0,1
5,2016,14,2,31,23,11,13,12,1,0,1
5,2016,14,2,42,23,34,13,12,1,0,1
5,2016,14,2,41,23,34,23,12,1,0,1
5,2016,14,2,41,23,31,33,31,1,0,1
5,2016,14,2,31,23,34,13,31,1,0,1
5,2016,14,2,41,23,11,23,12,1,0,1
5,2016,14,2,31,23,34,33,31,0,0,1
5,2016,14,2,41,23,34,32,31,3,1,1
5,2016,14,2,31,23,34,13,31,2,0,1
5,2016,14,2,31,23,34,13,31,2,0,1
5,2016,14,2,31,23,35,33,31,1,0,1
5,2016,14,2,31,23,35,33,31,1,0,1
5,2016,14,2,31,23,11,13,12,0,0,1
5,2016,14,2,31,23,11,13,12,0,0,1
5,2016,14,2,31,23,34,13,12,1,0,1
5,2016,14,2,31,23,23,13,12,NA,NA,1
5,2016,14,2,31,23,23,13,12,NA,NA,1
5,2016,14,2,31,23,23,13,12,0,0,1
5,2016,14,2,31,23,11,13,12,1,0,1
5,2016,14,2,31,23,23,13,12,3,0,1
5,2016,14,2,31,23,23,13,12,1,0,1
5,2016,14,2,31,23,23,13,12,1,1,1
5,2016,14,2,42,23,11,13,12,1,0,1
5,2016,14,2,42,23,11,13,12,1,0,1
5,2016,14,2,42,23,11,13,12,1,0,1
5,2016,14,2,31,23,23,13,12,0,0,1
5,2016,14,2,32,23,23,13,12,1,0,1
5,2016,14,2,31,23,23,13,12,1,0,1
5,2016,14,2,31,23,23,13,12,1,0,1
5,2016,14,2,31,23,32,13,12,1,1,1
5,2016,14,2,32,23,23,13,12,1,0,1
5,2016,14,2,31,23,11,13,12,1,0,1
5,2016,14,2,32,23,23,13,12,0,0,1
5,2016,14,2,32,23,23,13,12,0,0,1
5,2016,14,2,31,23,11,13,12,1,0,1
5,2016,14,2,31,23,11,13,12,1,0,1
5,2016,14,2,31,23,23,13,12,1,1,1
6,2016,14,2,42,23,23,13,12,1,0,1
6,2016,14,2,42,23,11,13,12,1,0,1
6,2016,14,2,42,23,11,13,12,1,0,1
6,2016,14,2,42,23,23,13,12,1,0,1
6,2016,14,2,21,23,23,13,12,1,0,1
6,2016,14,2,42,23,23,13,12,1,0,1
6,2016,14,2,42,23,23,13,12,1,0,1
6,2016,14,2,42,23,11,13,12,1,0,1
6,2016,14,2,42,23,11,13,12,1,0,1
6,2016,14,2,42,23,23,13,12,1,0,1
6,2016,14,2,31,23,23,13,12,1,0,1
6,2016,14,2,42,23,11,13,12,1,0,1
6,2016,14,2,31,23,23,13,12,3,0,1
6,2016,14,2,42,23,34,31,31,1,0,1
6,2016,14,2,42,23,23,13,12,1,0,1
6,2016,14,2,42,23,11,13,12,1,0,1
6,2016,14,2,31,23,23,13,12,1,0,1
6,2016,14,2,43,23,23,23,12,1,0,1
6,2016,14,2,43,23,23,23,12,1,0,1
6,2016,14,2,42,23,12,13,12,1,0,1
6,2016,14,2,42,23,12,13,12,1,0,1
6,2016,14,2,42,23,23,13,12,2,0,1
6,2016,14,2,42,23,23,13,12,2,0,1
6,2016,14,2,32,23,23,23,12,0,0,1
6,2016,14,2,32,23,23,23,12,1,0,1
6,2016,14,2,42,23,32,13,12,2,0,1
6,2016,14,2,42,23,32,13,12,2,0,1
6,2016,14,2,42,23,12,13,12,2,1,1
6,2016,14,2,42,23,12,13,12,2,0,1
6,2016,14,2,42,31,11,13,12,1,0,1
6,2016,14,2,42,23,23,13,12,1,1,1
6,2016,14,2,42,23,23,13,12,1,0,1
6,2016,14,2,42,23,23,23,12,1,1,1
6,2016,14,2,42,23,11,13,12,1,0,1
6,2016,14,2,42,23,23,13,12,1,0,1
6,2016,14,2,42,23,23,13,12,1,0,1
6,2016,14,2,42,23,11,13,12,2,0,1
6,2016,14,2,42,23,11,13,12,2,0,1
6,2016,14,2,43,23,21,31,31,1,0,1
6,2016,14,2,42,23,23,13,12,1,0,1
6,2016,14,2,42,23,23,13,12,1,0,1
6,2016,14,2,43,23,12,23,12,2,0,1
6,2016,14,2,43,23,12,23,12,2,0,1
6,2016,14,2,42,31,12,13,12,2,0,1
6,2016,14,2,97,97,97,97,97,2,0,1
6,2016,14,2,43,31,11,13,12,1,0,1
6,2016,14,2,31,23,23,13,12,0,0,1
6,2016,14,2,42,31,23,13,12,1,0,1
6,2016,14,2,31,23,23,23,12,1,0,1
6,2016,14,2,31,23,23,23,12,1,0,1
6,2016,14,2,14,23,23,13,12,1,0,1
6,2016,14,2,14,23,23,13,12,1,0,1
6,2016,14,2,14,23,23,35,12,1,0,1
6,2016,14,2,14,23,23,35,12,1,0,1
6,2016,14,2,14,23,23,35,12,1,0,1
6,2016,14,2,14,23,23,13,12,1,0,1
6,2016,14,2,14,23,23,13,12,1,0,1
6,2016,14,2,14,23,23,13,12,0,0,1
6,2016,14,2,14,23,23,13,12,0,0,1
6,2016,14,2,14,23,23,35,12,1,1,1
6,2016,14,2,14,23,32,35,12,3,0,1
6,2016,14,2,14,23,23,35,12,1,1,1
6,2016,14,2,14,23,23,35,12,1,0,1
6,2016,14,2,14,23,23,13,12,3,0,1
6,2016,14,2,14,23,23,13,12,3,0,1
6,2016,14,2,14,23,23,13,12,3,0,1
6,2016,14,2,14,23,32,35,31,3,0,1
6,2016,14,2,14,23,34,33,31,1,0,1
6,2016,14,2,41,23,23,13,12,3,0,1
6,2016,14,2,41,23,23,13,12,3,0,1
6,2016,14,2,41,23,23,13,12,3,0,1
6,2016,14,2,14,31,11,13,12,1,0,1
6,2016,14,2,14,31,23,13,12,1,0,1
6,2016,14,2,14,31,32,21,12,1,1,1
6,2016,14,2,14,31,11,13,12,1,0,1
6,2016,14,2,14,31,11,13,12,1,0,1
6,2016,14,2,14,31,32,13,12,1,0,1
6,2016,14,2,14,31,11,33,12,1,0,1
6,2016,14,2,14,31,12,13,12,3,0,1
6,2016,14,2,14,31,11,13,12,1,0,1
6,2016,14,2,14,31,11,13,12,1,0,1
6,2016,14,2,42,31,31,33,31,1,0,1
6,2016,14,2,42,31,31,33,31,1,0,1
6,2016,14,2,41,31,23,13,12,1,0,1
6,2016,14,2,41,31,23,23,12,1,0,1
6,2016,14,2,31,31,32,13,31,1,0,1
6,2016,14,2,41,23,12,13,12,1,0,1
6,2016,14,2,43,23,23,13,12,1,0,1
6,2016,14,2,43,23,23,13,12,1,0,1
6,2016,14,2,43,23,23,13,12,2,0,1
6,2016,14,2,43,23,23,13,12,2,0,1
6,2016,14,2,43,23,23,13,12,2,0,1
6,2016,14,2,43,23,23,13,12,2,0,1
6,2016,14,2,43,23,23,13,12,2,NA,1
6,2016,14,2,42,23,32,21,12,1,1,1
6,2016,14,2,42,23,32,21,12,1,1,1
6,2016,14,2,43,23,32,13,12,1,0,1
6,2016,14,2,43,31,23,13,12,1,0,1
6,2016,14,2,43,31,23,13,12,1,NA,1
6,2016,14,2,43,31,23,13,12,1,0,1
6,2016,14,2,42,23,23,21,12,1,0,1
6,2016,14,2,31,23,12,13,12,1,0,1
6,2016,14,2,43,23,23,13,12,1,0,1
6,2016,14,2,43,31,23,13,12,1,0,1
6,2016,14,2,43,23,23,13,12,1,0,1
6,2016,14,2,43,23,23,13,12,1,0,1
6,2016,14,2,43,23,23,13,12,1,0,1
6,2016,14,2,42,23,23,21,12,1,0,1
6,2016,14,2,42,23,23,21,12,1,0,1
6,2016,14,2,43,23,12,13,12,1,0,1
6,2016,14,2,43,23,32,13,13,1,0,1
6,2016,14,2,42,31,23,13,12,1,0,1
6,2016,14,2,42,31,23,13,12,1,0,1
6,2016,14,2,43,23,12,13,12,1,0,1
6,2016,14,2,43,23,23,13,12,1,0,1
6,2016,14,2,43,23,23,13,12,1,0,1
6,2016,14,2,43,23,12,13,12,1,0,1
6,2016,14,2,43,31,23,13,12,1,0,1
6,2016,14,2,42,31,23,21,12,1,0,1
5,2016,21,1,11,12,33,33,31,0,0,2
5,2016,21,1,14,22,21,33,35,0,0,2
5,2016,21,1,12,21,11,31,31,NA,0,2
5,2016,21,1,12,23,34,31,31,1,0,2
5,2016,21,1,14,22,31,32,31,1,0,2
5,2016,21,2,41,31,11,13,12,3,0,2
5,2016,21,2,41,31,11,13,12,3,0,2
5,2016,21,2,42,31,11,13,34,1,0,2
5,2016,21,2,42,31,32,33,12,0,0,2
5,2016,21,2,42,31,11,13,12,3,1,2
5,2016,21,2,42,31,11,13,34,1,0,2
5,2016,21,2,42,21,11,13,34,3,0,2
5,2016,21,2,42,21,11,13,34,3,0,2
5,2016,21,2,42,31,23,33,12,1,0,2
5,2016,21,2,42,31,11,13,34,1,0,2
